label,ra,dec,maxval_xindex,maxval_yindex,xcentroid,ycentroid,sky_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,local_background,segment_flux,segment_fluxerr,kron_flux,kron_fluxerr,r_petrosian,r_half_light,r_half_light_arcsec,r_total_flux,r_total_flux_arcsec,r20,r80,c2080,f_half_light_f435w,f_half_light_err_f435w,f_total_f435w,f_total_err_f435w,m_half_light_f435w,m_half_light_err_f435w,m_total_f435w,m_total_err_f435w,f_half_light_f606w,f_half_light_err_f606w,f_total_f606w,f_total_err_f606w,m_half_light_f606w,m_half_light_err_f606w,m_total_f606w,m_total_err_f606w,f_half_light_f814w,f_half_light_err_f814w,f_total_f814w,f_total_err_f814w,m_half_light_f814w,m_half_light_err_f814w,m_total_f814w,m_total_err_f814w,f_half_light_f105w,f_half_light_err_f105w,f_total_f105w,f_total_err_f105w,m_half_light_f105w,m_half_light_err_f105w,m_total_f105w,m_total_err_f105w,f_half_light_f125w,f_half_light_err_f125w,f_total_f125w,f_total_err_f125w,m_half_light_f125w,m_half_light_err_f125w,m_total_f125w,m_total_err_f125w,f_half_light_f140w,f_half_light_err_f140w,f_total_f140w,f_total_err_f140w,m_half_light_f140w,m_half_light_err_f140w,m_total_f140w,m_total_err_f140w,f_half_light_f160w,f_half_light_err_f160w,f_total_f160w,f_total_err_f160w,m_half_light_f160w,m_half_light_err_f160w,m_total_f160w,m_total_err_f160w
455,64.14111228103798,-24.1183777466982,824,708,823.9424863298874,708.1659021031736,None,818,830,703,713,88.0,2.7148819430666116,1.5828767288908956,-35.65914640412387,0.81244557438543,0.002521728,0.039015964,0.0,1.0426452,nan,1.3453087311009755,nan,8.787357471494298,3.7285457091418284,0.22371404139430798,17.574714942988596,1.054489018763792,1.983996799359872,6.525905181036207,2.5854989607932715,0.036528,0.19112299704640465,0.178506,0.42249970414190824,29.258921739396712,27.462204107079412,27.536354428920323,26.600920451841215,0.240423,0.4903294810634988,0.136786,0.369845913861435,28.040884507670413,27.26710452264536,28.653220413200373,27.57327247541034,0.364038,0.6033556165314118,0.467425,0.683684868927198,27.043755637015767,26.49518903666274,26.772342594540547,26.359482515425128,0.607897,0.7796774974308288,1.481592,1.2172066381678996,26.809242868157853,26.53903036831565,25.841996307651137,26.055407088062292,0.62393,0.7898923977352864,1.439308,1.1997116320182946,26.742377453714756,26.48629728873641,25.83483277549169,26.032524949624875,0.7833,0.8850423718670197,1.909362,1.3817966565309094,26.717496460033434,26.584906618211694,25.750096088855,26.101206432622476,0.519973,0.7210915337181543,1.403285,1.184603309129263,26.65627522124786,26.301251212677307,25.578362496675616,25.762294850391186
1474,64.1521401972723,-24.101143907798814,220,1742,219.14342037689795,1741.9729815406386,None,213,224,1737,1746,87.0,2.654927607904301,1.926660198443293,18.82605246084449,0.6880195220074747,0.0019450552,0.021232463,0.0,0.6714189,nan,1.6427354308818751,nan,9.631926385277055,nan,nan,19.26385277055411,1.1558378768320112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1226,64.13322297017478,-24.13017762549524,1256,0,1257.877768674543,2.367108698611845,None,1251,1264,0,9,87.0,3.2905661322301794,1.7579566011381815,28.234798000822106,0.845331973105451,0.0022026054,0.03050712,0.0,0.8268374,nan,1.4547303676770222,nan,13.749349869973996,nan,nan,27.49869973994799,1.6499315636198264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1292,64.15563004023691,-24.121293440139066,29,533,28.96962664123612,531.7261770575363,None,24,34,524,537,87.0,2.8306681447789512,2.228359642421475,88.22240765694269,0.6166717757175869,0.0020663582,0.016902894,0.0,0.5311266,nan,2.811492573800299,nan,8.418483696739349,3.877375475095019,0.23264387919662385,16.836967393478698,1.010223908797474,1.8021604320864173,6.490298059611923,2.7823559578806463,0.107153,0.32734232845753386,0.479573,0.6925120937572138,28.090475638155876,26.877981056458996,26.46334966401353,26.064418069387823,0.220029,0.4690724890675214,0.562742,0.7501613159847687,28.137124725224417,27.315224631422367,27.117551213270332,26.805437875445325,0.135539,0.3681562168427962,0.370039,0.6083083099876246,28.116461743527857,27.031542089918787,27.026003689708403,26.486313063009057,0.288501,0.537122890966304,1.683963,1.297675999623943,27.618449561366873,26.94363371492016,25.7029865060756,25.985902187274526,0.275838,0.5252028179665452,1.432256,1.196768983555306,27.628581885642316,26.92939950470019,25.840165498083483,26.035191310920773,0.509482,0.7137800781753438,2.515241,1.5859511341778472,27.18449466391836,26.818405720154157,25.450867767168837,25.951592271779397,0.319428,0.5651796174668722,1.39198,1.17982202047597,27.185294748391183,26.56576097624897,25.587144715690577,25.766685959898666
1200,64.15277889682284,-24.097727201289864,185,1947,179.6306964682238,1943.5750189216585,None,165,191,1938,1949,87.0,7.886661100019396,0.933874576978738,21.01292778567549,0.992964561498973,0.0,0.020733258,0.0,0.63595754,nan,1.4889974828162624,nan,39.86397279455891,nan,nan,79.72794558911782,4.78370450872447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
643,64.1445268840172,-24.113411005913267,637,1006,636.709247042212,1006.3001154466123,None,630,645,1003,1010,86.0,3.47968577183715,1.38164385572426,18.20655080522583,0.917792676348006,0.0010971407,0.02491845,0.0,0.74878776,nan,1.1387674095594336,nan,10.950990198039609,4.752950590118024,0.2851786911062159,21.901980396079217,1.3141264533601587,2.5925185037007403,7.32626525305061,2.2558038689794655,0.051611,0.22718054494168288,0.373956,0.6115194191520005,28.883630789968723,27.27455863236542,26.733435210446395,26.199460842604253,0.181299,0.42579220284077535,0.273087,0.5225772670141708,28.347336016014744,27.420330276817527,27.90257197129372,27.197948254457017,0.254258,0.5042400222116448,0.479358,0.6923568444090085,27.43343587006911,26.69002915318941,26.74497248705155,26.345797461680633,0.402819,0.6346802344488128,1.213904,1.1017731163901214,27.256043001005416,26.762430434739436,26.05835701224893,26.16358744036119,0.440182,0.6634621315493447,1.389093,1.178597895806708,27.121136425423426,26.675676774590745,25.873388816766887,26.051802970262475,0.571338,0.7558690362754649,1.939271,1.3925771073804136,27.060084000933653,26.756200388661803,25.733220518803098,26.092768647596525,0.355648,0.5963623059852123,1.190093,1.0909138371108875,27.068676277183588,26.507451740645173,25.75727495228791,25.85175107819733
152,64.15153997606092,-24.126393820048552,253,227,254.96835977576586,226.83710309157559,None,249,263,223,231,85.0,3.131069397191537,1.7198691725428141,6.48206044216558,0.8356309413916834,0.002336387,0.017522564,0.0,0.6430448,nan,2.0660740149174606,nan,9.637927585517103,4.497699539907981,0.26986353917643763,19.275855171034205,1.1565580250418754,2.3940788157631525,7.468293658731746,2.470414713097479,0.09203,0.30336446726668564,0.007416,0.08611620056644394,28.255662919695716,26.960574697228914,30.99006217192101,28.32777432334156,0.360912,0.600759519275392,0.151221,0.3888714440531729,27.599821232117275,27.046572884868795,28.544294273483263,27.51880940555179,0.251487,0.5014847953826717,0.406343,0.637450390226565,27.445333585833684,26.6959780110717,26.92439047971475,26.43550645801223,0.367528,0.6062408762200054,1.569938,1.2529716676764882,27.355591790315643,26.812204829394545,25.7791116145038,26.023964741488626,0.420082,0.6481373311266679,1.206038,1.0981976142753178,27.17188194138507,26.701049532571567,26.026814644193177,26.12851588397562,0.617663,0.7859153898480421,1.886619,1.3735425002525405,26.97543781018798,26.713877293288967,25.763106266709357,26.107711521549653,0.396019,0.62930040521201,1.268366,1.126217563350883,26.951937147138885,26.44908217562282,25.688115724728693,25.817171464417722
461,64.15486271190649,-24.118276875243286,71,714,69.91112871204744,713.8426457731016,None,64,76,709,719,85.0,2.9675281924692136,1.9115930198564097,38.40472153006475,0.7648822421384227,0.002389093,0.014989264,0.0,0.5421482,nan,1.928507705694983,nan,9.657731546309261,nan,nan,19.315463092618522,1.1589345141344272,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1002,64.15113622664914,-24.10389397988382,275,1577,275.0339307869999,1577.130690660316,None,270,281,1572,1582,85.0,2.3455204182070806,2.00720591404982,0.3037637478965794,0.5173706310864511,0.0019471603,0.026363758,0.0,0.79171467,nan,1.7135284228906245,nan,7.154630926185237,3.298259651930386,0.19789672807067707,14.309261852370474,0.8585606958000772,1.742748549709942,5.782756551310262,2.6045008964912486,0.083497,0.28895847452532,0.323603,0.5688611429865815,28.361309295240275,27.013397885001194,26.89045512691858,26.277970800840347,0.310253,0.5570035906526994,0.782836,0.8847801986934382,27.76403456358625,27.128679550603284,26.759147564643616,26.626236051131965,0.326488,0.5713912844977599,0.599923,0.7745469643604576,27.16195437756189,26.5542884069358,26.50138365543838,26.22400304587405,0.461458,0.6793069998167249,1.537376,1.2399096741295312,27.108487419793956,26.688652644133704,25.801867625952355,26.0353427472129,0.496116,0.7043550241178095,1.744515,1.3208008933976385,26.991259040043534,26.6107380819008,25.626030353686932,25.928123738722498,0.585479,0.7651659950625093,2.27045,1.5068012476766801,27.033538470429544,26.74292762340975,25.562036920688698,26.007176848539324,0.366119,0.6050776809633619,1.390596,1.179235345467562,27.037171535405786,26.49169936975627,25.5882247645599,25.767225984333326
533,64.13919489882053,-24.116361115040743,929,829,929.0519274032763,828.4494536455829,None,925,934,823,834,85.0,2.3653614454661454,2.097097721215039,-87.07928554252335,0.4625626779743823,0.0008242235,0.021593437,0.0,0.72533774,nan,0.9853935191080442,nan,8.447289457891578,3.3882776555311063,0.20329783964465845,16.894578915783157,1.0136806202048219,1.8255651130226045,5.203040608121625,2.2742994387961533,0.076694,0.27693681589850055,0.376283,0.6134191063212817,28.453583001943677,27.059534738352895,26.72669998007172,26.196093227416917,0.241391,0.49131558086427507,0.123238,0.3510527025960632,28.03652185295188,27.264923195286098,28.766462933518035,27.629893735569173,0.17,0.41231056256176607,0.3436,0.5861740355901138,27.870500132864027,26.90856128458687,27.1064895484117,26.526555992360706,0.415432,0.6445401461507266,1.107203,1.0522371405724091,27.222568002394624,26.745692935434036,26.158249733852692,26.21353380116307,0.486773,0.6976911924340167,1.205876,1.0981238545810759,27.011900921084283,26.62105902242117,26.02696049455553,26.1285888091568,0.605792,0.7783264096765572,1.442012,1.2008380407032415,26.996507941875723,26.724412359132838,26.05489459021628,26.253605683303114,0.37533,0.6126418203159167,0.879239,0.9376774498728228,27.01019400707786,26.478210605592306,26.08595984499849,26.016093524552623
1486,64.12771050119039,-24.10037751247816,1558,1788,1559.3905880150628,1787.5451768536038,None,1555,1566,1783,1792,85.0,2.7197576731836466,1.7675653323046938,-32.44877272390985,0.7600213584703512,0.0014975264,0.03307392,0.0,0.9517145,nan,1.722841455260993,nan,8.62012402480496,3.8887777555511103,0.2333280199959948,17.24024804960992,1.0344208886489104,2.002000400080016,6.582116423284657,2.5845069990787755,0.017317,0.13159407281484983,0.041258,0.20312065379965671,30.06930483239122,27.867395653576665,29.126716045941706,27.39610126035191,0.242933,0.4928823389004723,0.493688,0.7026293475225754,28.029608254266925,27.26146639594362,27.259693110077464,26.876508823848887,0.374803,0.6122115647388573,0.396902,0.6300015872995877,27.012114790280556,26.479368613295136,26.94991421797368,26.448268327141697,0.540171,0.7349632643880917,1.479026,1.2161521286418078,26.937489706877308,26.603153787675378,25.84387834700847,26.05634810774096,0.537907,0.7334214341018402,1.736263,1.3176733282570456,26.903449133839878,26.56683312879897,25.63117834758196,25.930697735670012,0.684832,0.8275457691270012,2.393248,1.5470126049906638,26.863356663065908,26.657836719727932,25.504847514759348,25.978582145574652,0.438701,0.6623450762253766,1.785787,1.336333416479585,26.840805643202742,26.39351642365475,25.316653061344113,25.631440132725434
669,64.14766758975236,-24.112694182721103,465,1049,469.50208260667307,1046.462990322711,None,463,475,1040,1052,85.0,4.3929069453702825,1.7446428335123831,-37.28103811922493,0.9177537286230983,0.0017632553,0.013930717,0.0,0.52936995,nan,1.414480391456109,nan,14.89517903580716,nan,nan,29.79035807161432,1.7874318618232272,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
