sersic_n,sersic_r_eff,sersic_amplitude,sersic_total_flux_99,sersic_r_99,sersic_r_20,sersic_r_80,sersic_r_50,sersic_r_90,sersic_c2080,sersic_c5090,sersic_petro_0502,corr_eta,corr_epsilon,corr_r_petrosian,corr_r_half_light,corr_r_total_flux,corr_total_flux,corr_r_20,corr_r_80,corr_r_50,corr_r_90,corr_c2080,corr_c5090,uncorr_eta,uncorr_epsilon,uncorr_r_petrosian,uncorr_r_half_light,uncorr_r_total_flux,uncorr_total_flux,uncorr_r_20,uncorr_r_80,uncorr_r_50,uncorr_r_90,uncorr_c2080,uncorr_c5090
0.2,50,1,17438.474698863196,91.63822310693398,30.88994167338108,66.8579827657041,49.72224074712318,74.51532931805866,1.676680903439508,0.878474665631763,0.34563684365605746,0.2,1.0794390566496688,84.8943,49.72220000000001,91.63822310693398,17264.089951870064,30.8899,66.858,49.72220000000001,74.51530000000001,1.6766843927086539,0.8784755907770216,0.2,2,84.8943,50.00000000000001,169.7886,17438.474698863196,31.047,67.39670000000001,50.00000000000001,75.37950000000001,1.6830949533623558,0.8914162403350951
0.30000000000000004,50,1,19219.103641371123,103.82831446200085,30.043027407788347,69.75399922169011,49.69416084032881,79.60522846555807,1.829127090880902,1.0231811590577413,0.507024408636252,0.2,1.15113845663122,90.1962,49.6942,103.82831446200085,19026.912604955818,30.043000000000003,69.754,49.6942,79.60520000000001,1.8291290961115612,1.0231786714247884,0.2,2,90.1962,50.00000000000001,180.3924,19219.103640886533,30.200000000000003,70.42790000000001,50.00000000000001,80.7544,1.8386889797664878,1.0409809518285316
0.4000000000000001,50,1,20981.616917872234,116.22193656127635,29.118745841321136,72.55695849113157,49.666342288396464,84.56700152235501,1.9825320175675218,1.1556937744970628,0.6629802300773064,0.2,1.2302471097960457,94.4704,49.66630000000001,116.22193656127635,20771.80074869171,29.1187,72.557,49.66630000000001,84.56700000000001,1.9825366783653853,1.1556955843072365,0.2,2,94.4704,50.00000000000001,188.9408,20981.60742487766,29.276600000000002,73.3622,50.00000000000001,86.00110000000001,1.994758537385655,1.177670009007216
0.5000000000000001,50,1,22661.80070913597,128.87839413352734,28.210186910368336,75.25530822674563,49.639820382001034,89.4091712281962,2.130655876032696,1.2777593393531057,0.8145195523176445,0.2,1.3156777093929752,97.9559,49.63980000000001,128.87839413352734,22435.18270204432,28.2102,75.2553,49.63980000000001,89.40920000000001,2.130654631081029,1.2777609297331518,0.2,2,97.9559,49.999100000000006,195.9118,22661.259070885655,28.369,76.1871,49.999100000000006,91.12650000000001,2.145187077626056,1.3034125159128287
0.6000000000000001,50,1,24252.767686668434,141.8547917594301,27.34665391382018,77.86225192798642,49.61471087098575,94.15850292780551,2.2721138287921248,1.3912453998769805,0.9623917250880136,0.2,1.4070592785846572,100.8165,49.614700000000006,141.8547917594301,24010.240009801473,27.346700000000002,77.8623,49.614700000000006,94.1585,2.27211150996569,1.3912458081435475,0.2,2,100.8165,49.99230000000001,201.633,24247.956544031742,27.504,78.902,49.99230000000001,96.13040000000001,2.28846076229516,1.4197881579305567
0.7000000000000002,50,1,25760.715017980932,155.19719097437041,26.535218652959642,80.39270123936745,49.590918133864776,98.83912429292576,2.4069697541561235,1.497633699855159,1.1071553830367467,0.2,1.5043239528607915,103.1674,49.590900000000005,155.19719097437041,25503.107867800903,26.5352,80.3927,49.590900000000005,98.8391,2.406971247119131,1.4976339601856399,0.2,2,103.1674,49.9697,206.3348,25741.64313279096,26.685100000000002,81.49050000000001,49.9697,100.97210000000001,2.4241907394208813,1.5274732331526155
0.8000000000000003,50,1,27194.34088647591,168.94288925003207,25.77512465715702,82.85949197212561,49.5683053480925,103.47038775962605,2.5357074593540885,1.5980600261066336,1.2492475557526637,0.2,1.60754841403162,105.0935,49.56830000000001,168.94288925003207,26922.397477610957,25.775100000000002,82.85950000000001,49.56830000000001,103.47040000000001,2.535709747026215,1.5980605172757079,0.2,2,105.0935,49.92100000000001,210.187,27144.667347596423,25.9084,83.92880000000001,49.92100000000001,105.59060000000001,2.5523521008883203,1.6267099064570467
0.9000000000000001,50,1,28562.04398687734,183.12304647032244,25.06296098809476,85.2730960200701,49.546739777201026,108.06755596775793,2.658898265726941,1.6934012345001006,1.389008409358066,0.2,1.7168987435713228,106.6592,49.54670000000001,183.12304647032244,28276.423547008173,25.063000000000002,85.27310000000001,49.54670000000001,108.06760000000001,2.6588949870594965,1.6934038625747023,0.2,2,106.6592,49.839200000000005,213.3184,28460.93410751555,25.169,86.19600000000001,49.839200000000005,109.92840000000001,2.673105758621756,1.7176942215708422
1.0000000000000002,50,1,29871.236853660004,197.76458942879046,24.394611421235638,87.64198561276177,49.52610402068513,112.64274484209886,2.7770915183788345,1.7843452959868085,1.5267230021872105,0.2,1.8325959266903622,107.915,49.52610000000001,197.76458942879046,29572.52448512329,24.3946,87.64200000000001,49.52610000000001,112.6427,2.777092891500987,1.7843446078292982,0.2,2,107.915,49.72070000000001,215.83,29695.414232465744,24.462500000000002,88.27810000000001,49.72070000000001,113.94300000000001,2.7867606932548936,1.8007520775043095
1.1000000000000003,50,1,31128.2787032445,212.89150487703532,23.765999312850262,89.97305031483185,49.50629723929282,117.20569759753774,2.89078182091599,1.8714413952785476,1.6626213460246342,0.2,1.9548978607939214,108.9016,49.5063,212.89150487703532,30816.995916212003,23.766000000000002,89.9731,49.5063,117.20570000000001,2.890782957268102,1.871441318697364,0.2,2,108.9016,49.56420000000001,217.8032,30853.587700976976,23.785500000000003,90.1683,49.56420000000001,117.60920000000002,2.8937079823803025,1.8763659753408204
