sersic_n,sersic_r_eff,sersic_amplitude,sersic_total_flux_99,sersic_r_99,sersic_r_20,sersic_r_80,sersic_c2080,sersic_petro_0205,corr_eta,corr_epsilon,corr_r_petrosian,corr_r_half_light,corr_r_total_flux,corr_total_flux,corr_r_20,corr_r_80,corr_c2080,uncorr_eta,uncorr_epsilon,uncorr_r_petrosian,uncorr_r_half_light,uncorr_r_total_flux,uncorr_total_flux,uncorr_r_20,uncorr_r_80,uncorr_c2080
9.480000000000008,50,1,86354.91167543316,5408.890910134409,7.298831602482397,281.98353696218715,7.93485204932424,-26.07654225784723,0.2,146.04966464156246,37.0346,48.6431961120624,5408.890910134409,85491.36166290831,7.2997649444409864,281.9838179566399,7.934576552746572,0.2,2,37.0346,14.06518796883351,74.0692,49359.56974516097,3.1390790233262256,39.47737736394983,5.49773022146457
9.490000000000007,50,1,86399.77583367379,5423.174174322263,7.291789527024727,282.24493753212016,7.938960182244327,-26.099710095493695,0.2,146.70629316300466,36.9662,48.64353935511477,5423.174174322263,85535.77685090667,7.290700608655729,282.2459176809367,7.9392920238228415,0.2,2,36.9662,14.039065877925298,73.9324,49353.023579826535,3.130276731911013,39.405820936845096,5.499888232614511
9.500000000000007,50,1,86444.616720801,5437.487776409725,7.284757875775899,282.50644461110903,7.943066189256064,-26.12561763945233,0.2,147.36537959807373,36.898,48.64140029936387,5437.487776409725,85580.16903125118,7.2840810522864174,282.5060480482305,7.943264900963577,0.2,2,36.898,14.012880621929053,73.796,49346.494395611655,3.123921142342346,39.33655865025409,5.500481503582528
9.510000000000007,50,1,86489.43437296883,5451.831768994931,7.277736626079076,282.768058257684,7.947170073653832,-26.15175682455002,0.2,148.02773213525273,36.8298,48.64171074797588,5451.831768994931,85624.53823955757,7.2774442315543615,282.76914079634344,7.94726563089641,0.2,2,36.8298,13.986631920930344,73.6596,49339.89740739487,3.117550244474408,39.26465755619708,5.50094176278701
9.520000000000007,50,1,86534.22882623768,5466.206204752022,7.270725755345281,283.02977853031825,7.951271838723564,-26.175590456116907,0.2,148.6929659061475,36.7617,48.642005624914624,5466.206204752022,85668.88451134997,7.27079004714266,283.03025776371976,7.951256314233348,0.2,2,36.7617,13.96031949527902,73.5234,49333.27508961876,3.1086909487273213,39.195054611280284,5.5032686259904295
9.530000000000008,50,1,86579.00011657499,5480.611136430933,7.263725241053461,283.2916054874239,7.955371487742649,-26.199654596914712,0.2,149.3606859041836,36.6938,48.6393906671081,5480.611136430933,85713.20788206132,7.2636533166196475,283.29107026136415,7.955388886886416,0.2,2,36.6938,13.932442799739222,73.3876,49326.67024691869,3.102784664758717,39.12564751374651,5.5035495084906465
9.540000000000008,50,1,86623.74827985524,5495.046616857776,7.256735060749719,283.55353918735335,7.95946902398012,-26.226527301332126,0.2,150.03130609014843,36.626,48.640068591974114,5495.046616857776,85757.50838703352,7.257429190649216,283.5539650066465,7.959264586588787,0.2,2,36.626,13.905023756674215,73.252,49320.04040503932,3.0958664477871825,39.05533772440563,5.504490901042901
9.550000000000008,50,1,86668.4733518606,5509.512698934536,7.249755192047452,283.8155796883997,7.963564450696563,-26.251038138855204,0.2,150.7052507764205,36.5582,48.639792816205286,5509.512698934536,85801.78606151794,7.250228342465568,283.81567568922765,7.963423470130221,0.2,2,36.5582,13.879413866974167,73.1164,49313.34275896846,3.0874276908820493,38.98537388261033,5.506524543068737
9.560000000000008,50,1,86713.17536828111,5524.009435639565,7.242785612626869,284.0777270487954,7.9676577711442045,-26.275788887948064,0.2,151.3817102387893,36.4906,48.638053665299864,5524.009435639566,85846.04094067571,7.243997690791888,284.0771495654374,7.967289991990709,0.2,2,36.4906,13.854426962121524,72.9812,49306.6630851747,3.0804954515027236,38.91493447402433,5.50747865817772
9.570000000000007,50,1,86757.85436471495,5538.536880027418,7.235826300234807,284.339981326716,7.971748988566942,-26.3007690555424,0.2,152.061106276715,36.4231,48.638245526870975,5538.536880027418,85890.27305957788,7.235114522475758,284.33966109178505,7.97196015807179,0.2,2,36.4231,13.826905837922313,72.8462,49299.95866200495,3.0741085824302585,38.84529685551165,5.508096206311802
