sersic_n,sersic_r_eff,sersic_amplitude,sersic_total_flux_99,sersic_r_99,sersic_r_20,sersic_r_80,sersic_r_50,sersic_r_90,sersic_c2080,sersic_c5090,sersic_petro_0502,corr_eta,corr_epsilon,corr_r_petrosian,corr_r_half_light,corr_r_total_flux,corr_total_flux,corr_r_20,corr_r_80,corr_r_50,corr_r_90,corr_c2080,corr_c5090,uncorr_eta,uncorr_epsilon,uncorr_r_petrosian,uncorr_r_half_light,uncorr_r_total_flux,uncorr_total_flux,uncorr_r_20,uncorr_r_80,uncorr_r_50,uncorr_r_90,uncorr_c2080,uncorr_c5090
0.36,50,1,20285.093382814266,111.23649886980154,29.48961823811419,71.44875346948761,49.6773368790856,82.59802803716863,1.9216275295291352,1.1040568651555356,0.6011769440292787,0.2,1.1978069543669163,92.8668,49.6773,111.23649886980154,20082.242448986017,29.489600000000003,71.4488,49.6773,82.59800000000001,1.9216302866518975,1.104057740110206,0.2,2,92.8668,50.00000000000001,185.7336,20285.092790933668,29.647100000000002,72.20190000000001,50.00000000000001,83.918,1.9328320398390262,1.1244256026200197
0.37,50,1,20460.431312007386,112.47912997441998,29.396781788818384,71.72742372857957,49.67456924968196,83.09216704710887,1.9369272184254904,1.1171298784854933,0.6166965529693845,0.2,1.2058212842226796,93.2801,49.674600000000005,112.47912997441999,20255.826998885434,29.396800000000002,71.7274,49.674600000000005,83.0922,1.9369251548500208,1.1171293954351371,0.2,2,93.2801,50.00000000000001,186.5602,20460.430002767564,29.5543,72.4936,50.00000000000001,84.4406,1.9483949485557988,1.1379065311381797
0.38,50,1,20634.983115785202,113.72420317785377,29.303984825864326,72.00500999301705,49.67181397256452,83.58502572868531,1.9521801711226605,1.1300923006357975,0.6321684466546691,0.2,1.213899804428177,93.685,49.671800000000005,113.72420317785377,20428.63328462709,29.304000000000002,72.00500000000001,49.671800000000005,83.58500000000001,1.952178745333251,1.1300922430551092,0.2,2,93.685,50.00000000000001,187.37,20634.980422857338,29.4616,72.7843,50.00000000000001,84.962,1.9639069037365788,1.1512736139289832
0.39,50,1,20808.719609271877,114.97178383269504,29.21128811509723,72.28151873640132,49.66907152235946,84.07662860493095,1.9673828043369135,1.1429462343874193,0.6475954580448517,0.2,1.222041946868467,94.0817,49.66910000000001,114.97178383269504,20600.632413178057,29.2113,72.28150000000001,49.66910000000001,84.07660000000001,1.9673813579752564,1.142944250591095,0.2,2,94.0817,50.00000000000001,188.1634,20808.714410662058,29.3691,73.0738,50.00000000000001,85.4821,1.9793552710037452,1.1645258920136479
0.4,50,1,20981.616917872227,116.2219365612764,29.118745841321154,72.55695849113147,49.66634228839647,84.56700152235497,1.9825320175675176,1.1556937744970615,0.6629802300773064,0.2,1.2302471097960461,94.4704,49.66630000000001,116.2219365612764,20771.800748691705,29.1187,72.557,49.66630000000001,84.56700000000001,1.9825366783653853,1.1556955843072365,0.2,2,94.4704,50.00000000000001,188.9408,20981.607424877657,29.276600000000002,73.3622,50.00000000000001,86.00110000000001,1.994758537385655,1.177670009007216
0.41,50,1,21153.65576097332,117.47472509141951,29.026406277619365,72.83133947150561,49.66362658617475,85.05617130316165,1.9976251380249983,1.168336998707731,0.6783189623025504,0.2,1.2385146549538015,94.8513,49.6636,117.47472509141951,20942.11920336219,29.026400000000002,72.83130000000001,49.6636,85.0562,1.9976244308087352,1.1683388937774717,0.2,2,94.8513,50.00000000000001,189.7026,21153.639254737856,29.1844,73.6496,50.00000000000001,86.51880000000001,2.010098116849343,1.1907024144371667
0.42,50,1,21324.82083575902,118.73021213347725,28.934312385585496,73.1046732573836,49.660924667230645,85.5441654585235,2.012659872038682,1.1808779606715543,0.6936147293420349,0.2,1.2468452145558888,95.2245,49.660900000000005,118.73021213347724,21111.572627400674,28.9343,73.10470000000001,49.660900000000005,85.5442,2.012661595908635,1.1808799160790233,0.2,2,95.2245,50.00000000000001,190.449,21324.79335151308,29.0924,73.9358,50.00000000000001,87.0353,2.025376131022967,1.2036271314060873
0.43,50,1,21495.100286059936,119.98845929053343,28.84250235337442,73.37697252829341,49.65823672764669,86.03101195227262,2.0276342621462535,1.1933186844300487,0.7088664734979282,0.2,1.255238081838237,95.5902,49.65820000000001,119.98845929053343,21280.149283197694,28.8425,73.37700000000001,49.65820000000001,86.031,2.0276352523057444,1.1933199887874932,0.2,2,95.5902,49.999900000000004,191.1804,21495.05625052161,29.000700000000002,74.221,49.999900000000004,87.5507,2.0405916033940272,1.2164524351551995
0.44,50,1,21664.48524360727,121.24952699522831,28.751010077927663,73.64825083967467,49.655562915403486,86.51673900631768,2.0425466491685054,1.205661160163824,0.7240783393595971,0.2,1.263691191180582,95.9487,49.65560000000001,121.24952699522831,21447.84039116991,28.751,73.6483,49.65560000000001,86.51670000000001,2.042548859783309,1.2056585594144231,0.2,2,95.9487,49.999900000000004,191.8974,21664.41707349327,28.9093,74.50500000000001,49.999900000000004,88.06490000000001,2.0557392155622254,1.2291685526734095
0.45,50,1,21832.969431082478,122.51347446792278,28.65986559716896,73.91852243441053,49.65290333674396,87.00137494067629,2.0573956386604193,1.2179073409776897,0.739249751406129,0.2,1.2722050596824175,96.3001,49.6529,122.51347446792278,21614.63973677046,28.6599,73.91850000000001,49.6529,87.0014,2.057392373016178,1.2179081123606887,0.2,2,96.3001,49.99980000000001,192.6002,21832.867095631642,28.8183,74.7881,49.99980000000001,88.578,2.0708207099485296,1.2417880149138498
0.46,50,1,22000.54881803109,123.78035969194283,28.569095477422824,74.18780208399274,49.65025806169158,87.48494804227217,2.0721800712069682,1.2300591405301646,0.7543799928713297,0.2,1.2807801757155641,96.6445,49.65030000000001,123.78035969194283,21780.543329849326,28.569100000000002,74.18780000000001,49.65030000000001,87.48490000000001,2.0721796664577807,1.2300561138812607,0.2,2,96.6445,49.99980000000001,193.289,22000.39937976524,28.727600000000002,75.07000000000001,49.99980000000001,89.09,2.0858353538786742,1.2543034589034838
0.47,50,1,22167.221322101934,125.05023940244891,28.478723160792217,74.45610495461997,49.64762712884392,87.96748645768079,2.086898996099059,1.242118431351354,0.7694726838726582,0.2,1.2894143399762936,96.9822,49.647600000000004,125.05023940244891,21945.54910887953,28.4787,74.4561,49.647600000000004,87.9675,2.086900617586756,1.2421199521959356,0.2,2,96.9822,49.999700000000004,193.9644,22167.008475700713,28.6373,75.35090000000001,49.999700000000004,89.60090000000001,2.100781874032601,1.266724867059359
0.48,50,1,22332.986549232723,126.32316908612673,28.388769276751752,74.72344649432691,49.64501054954258,88.44901810584224,2.101551647983916,1.2540870437214195,0.7845245480348694,0.2,1.2981092912999135,97.3132,49.645,126.32316908612674,22109.656683739206,28.3888,74.72340000000001,49.645,88.44900000000001,2.1015479468160176,1.2540870606498808,0.2,2,97.3132,49.999500000000005,194.6264,22332.690140221337,28.5475,75.6307,49.999500000000005,90.1106,2.115650192000019,1.279051100363874
0.49,50,1,22497.845567371827,127.59920298943076,28.299251921769734,74.9898423378849,49.6424083115064,88.92957060743856,2.1161374261352064,1.2659667650046695,0.7995398615709642,0.2,1.3068640800575062,97.6377,49.64240000000001,127.59920298943076,22272.867111697953,28.299300000000002,74.9898,49.64240000000001,88.92960000000001,2.1161325110017266,1.2659678462731803,0.2,2,97.6377,49.99940000000001,195.2754,22497.44114029069,28.458000000000002,75.9094,49.99940000000001,90.6191,2.1304559183548917,1.2912747590966742
0.5,50,1,22661.80070913597,128.87839413352714,28.210186910368325,75.25530822674561,49.63982038200101,89.40917122819616,2.130655876032697,1.2777593393531057,0.8145195523176445,0.2,1.3156777093929732,97.9559,49.63980000000001,128.87839413352714,22435.18270204432,28.2102,75.2553,49.63980000000001,89.40920000000001,2.130654631081029,1.2777609297331518,0.2,2,97.9559,49.999100000000006,195.9118,22661.259070885655,28.369,76.1871,49.999100000000006,91.12650000000001,2.145187077626056,1.3034125159128287
0.51,50,1,22824.855399484288,130.16079433443846,28.12158800066595,75.51985994174541,49.63724671060817,89.8878468338321,2.145106672980095,1.28946646770847,0.8294621715235238,0.2,1.3245504822473917,98.2679,49.63720000000001,130.16079433443846,22596.60684548918,28.1216,75.5199,49.63720000000001,89.88780000000001,2.145106898245554,1.2894673797585594,0.2,2,98.2679,49.998900000000006,196.5358,22824.142197340345,28.2804,76.4637,49.998900000000006,91.6328,2.159848806977021,1.3154525382035165
